2567-3,86010014,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010014,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010014,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010014,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010014,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010014,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
2567-3,86010014,ไม่ศึกษาต่อ ทำงานอื่น ๆ,0,0,0
2567-3,86010014,บวชในศาสนา,0,0,0
2567-3,86010014,ไม่ประกอบอาชีพและไม่ศึกษาต่อ,0,0,0
2567-3,86010014,อื่น ๆ,0,0,0
2567-3,86010015,นักเรียนจบทั้งหมด,0,0,0
2567-3,86010015,ศึกษาต่อ ม.4 โรงเรียนเดิม,0,0,0
2567-3,86010015,ศึกษาต่อ ม.4 โรงเรียนอื่น ในจังหวัดเดิม,0,0,0
2567-3,86010015,ศึกษาต่อ ม.4 โรงเรียนอื่น ในต่างจังหวัด,0,0,0
2567-3,86010015,ศึกษาต่อ ม.4 โรงเรียนอื่น ใน กทม.,0,0,0
2567-3,86010015,สถาบันอาชีวศึกษาของรัฐบาล,0,0,0
2567-3,86010015,สถาบันอาชีวศึกษาของเอกชน,0,0,0
2567-3,86010015,ศึกษาต่อสถาบันอื่น ๆ,0,0,0
2567-3,86010015,ไม่ศึกษาต่อ ทำงานภาคอุตสาหกรรม,0,0,0
2567-3,86010015,ไม่ศึกษาต่อ ทำงานภาคการเกษตร,0,0,0
2567-3,86010015,ไม่ศึกษาต่อ ทำงานการประมง,0,0,0
2567-3,86010015,ไม่ศึกษาต่อ ทำงานค้าขาย ธุรกิจ,0,0,0
2567-3,86010015,ไม่ศึกษาต่อ ทำงานบริการ,0,0,0
2567-3,86010015,ไม่ศึกษาต่อ ทำงานรับจ้างทั่วไป,0,0,0
